FirstSurvey,Surveyno,WVDNRID,Date,JulianDay,Year,County,Scout,Land,Hours,PublicPrivate,Gobbling,Gcalled,GSeen,JSeen,GKilled,GCrip,GMissed,Intensity,HHeard,TotCalled,HSeen,HCalled,UnknownTK,Deer,Squirrels,Bear,Fox,Bobcats,RGFlushed,RGDrum,Coyotes,TKWinKill,DRWinKill,Temp,Precip,Wind,Cloud,Woods,Batch,Region,District,StartDate,WOS
1,190431,88685,4/19/2019,108,2019,Hancock,0,0,2,,0,0,0,0,0,0,0,,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,3,1,3,0,0,GH19N227,5,1,4/15/2019,1
0,190430,,5/3/2019,122,2019,Pendleton,0,0,2,,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,1,0,0,GH19N227,1,2,4/15/2019,3
0,190430,,5/2/2019,121,2019,Pendleton,0,0,2,,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,2,0,0,GH19N227,1,2,4/15/2019,3
0,190430,,4/30/2019,119,2019,Grant,0,0,3,,0,0,0,0,0,0,0,,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,2,0,0,GH19N227,1,2,4/15/2019,3
0,190430,,4/29/2019,118,2019,Grant,0,0,2,,0,0,0,0,0,0,0,,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,2,0,0,GH19N227,1,2,4/15/2019,3
0,190430,,4/24/2019,113,2019,Grant,0,0,2,,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,2,0,0,GH19N227,1,2,4/15/2019,2
0,190430,,4/23/2019,112,2019,Grant,0,0,2,,0,0,0,0,0,0,0,,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,2,0,0,GH19N227,1,2,4/15/2019,2
0,190430,,4/22/2019,111,2019,Grant,0,0,3,,0,0,1,0,0,0,0,,0,0,0,0,1,3,20,0,0,0,0,0,0,0,0,3,0,2,0,0,GH19N227,1,2,4/15/2019,2
0,190430,,4/19/2019,108,2019,Grant,0,0,2,,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,2,0,0,GH19N227,1,2,4/15/2019,1
0,190430,,4/18/2019,107,2019,Grant,0,0,3,,0,0,0,0,0,0,0,,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,1,2,0,0,GH19N227,1,2,4/15/2019,1
0,190430,,4/17/2019,106,2019,Grant,0,0,4,,0,1,1,0,0,0,0,,0,1,0,0,1,0,14,0,0,0,0,0,0,0,0,2,1,4,0,0,GH19N227,1,2,4/15/2019,1
0,190430,,4/16/2019,105,2019,Pendleton,0,0,4,,0,0,0,0,0,0,0,,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,3,1,2,0,0,GH19N227,1,2,4/15/2019,1
1,190430,,4/15/2019,104,2019,Pendleton,0,0,5,,0,0,0,0,0,0,0,,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,3,3,2,0,0,GH19N227,1,2,4/15/2019,1
0,190429,3565,5/3/2019,122,2019,Preston,0,0,2.5,,3,1,1,0,1,0,0,4,0,1,1,0,0,0,2,0,0,0,0,1,0,0,0,2,1,5,0,0,GH19N227,4,1,4/15/2019,3
0,190429,3565,4/24/2019,113,2019,Monongalia,0,0,2.5,,3,1,1,0,1,0,0,4,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,5,0,0,GH19N227,4,1,4/15/2019,2
0,190429,3565,4/18/2019,107,2019,Monongalia,0,0,2,,3,1,1,0,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,5,0,0,GH19N227,4,1,4/15/2019,1
1,190429,3565,4/16/2019,105,2019,Summers,0,0,6,,5,0,1,0,0,0,0,2,0,0,2,0,1,5,5,0,0,0,0,3,0,0,0,3,1,5,0,0,GH19N227,3,4,4/15/2019,1
0,190428,23238,5/11/2019,130,2019,Upshur,0,0,5,,2,3,0,3,0,0,0,2,2,4,1,1,1,3,1,0,0,0,0,0,0,0,0,2,2,4,0,0,GH19N227,4,3,4/15/2019,4
0,190428,23238,5/10/2019,129,2019,Doddridge,0,0,5,,0,0,0,0,0,0,0,,1,1,1,1,1,5,3,0,0,0,0,0,0,0,0,2,3,2,0,0,GH19N227,5,6,4/15/2019,4
0,190428,23238,5/7/2019,126,2019,Doddridge,0,0,5,,1,0,0,0,0,0,0,5,1,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,1,2,0,0,GH19N227,5,6,4/15/2019,4
0,190428,23238,5/6/2019,125,2019,Upshur,0,0,4,,3,0,0,0,0,0,0,5,1,0,0,0,0,8,0,0,0,0,0,1,0,0,0,2,3,2,0,0,GH19N227,4,3,4/15/2019,4
0,190428,23238,5/4/2019,123,2019,Doddridge,0,0,4,,0,0,0,0,0,0,0,,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,2,1,2,0,0,GH19N227,5,6,4/15/2019,3
0,190428,23238,5/3/2019,122,2019,Upshur,0,0,4,,1,0,0,0,0,0,0,5,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,2,1,2,0,0,GH19N227,4,3,4/15/2019,3
0,190428,23238,4/29/2019,118,2019,Upshur,0,0,3,,1,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,1,2,0,0,GH19N227,4,3,4/15/2019,3
0,190428,23238,4/27/2019,116,2019,Upshur,0,0,5,,2,0,1,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,1,2,0,0,GH19N227,4,3,4/15/2019,2
0,190428,23238,4/23/2019,112,2019,Doddridge,0,0,5,,1,0,0,0,0,0,0,5,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,3,1,2,0,0,GH19N227,5,6,4/15/2019,2
0,190428,23238,4/19/2019,108,2019,Upshur,0,0,2,,1,0,1,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,3,2,0,0,GH19N227,4,3,4/15/2019,1
1,190428,23238,4/18/2019,107,2019,Doddridge,0,0,5,,2,0,0,0,0,0,0,5,1,0,1,0,0,7,6,0,0,0,0,0,0,0,0,2,1,2,0,0,GH19N227,5,6,4/15/2019,1
0,109427,,4/27/2019,116,2019,Ohio,0,0,2.5,,1,0,1,0,1,0,0,4,0,1,3,1,0,5,0,0,0,0,0,0,0,0,0,3,1,5,0,0,GH19N227,5,1,4/15/2019,2
0,109427,,4/20/2019,109,2019,Ohio,0,0,5,,3,0,0,0,0,0,0,4,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,2,1,3,0,0,GH19N227,5,1,4/15/2019,1
0,109427,,4/19/2019,108,2019,Ohio,0,0,1,,4,4,1,4,1,0,0,3,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,GH19N227,5,1,4/15/2019,1
0,109427,,4/18/2019,107,2019,Ohio,0,0,5,,4,3,4,5,0,0,0,4,2,6,3,3,0,2,1,0,0,0,0,0,0,0,0,2,1,2,0,0,GH19N227,5,1,4/15/2019,1
0,109427,,4/17/2019,106,2019,Ohio,0,0,5,,5,2,4,2,0,0,0,3,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,3,0,0,GH19N227,5,1,4/15/2019,1
0,109427,,4/16/2019,105,2019,Ohio,0,0,6,,0,1,1,4,0,0,0,0,0,5,6,4,0,8,1,0,0,0,0,0,0,0,0,3,1,5,0,0,GH19N227,5,1,4/15/2019,1
1,109427,,4/15/2019,104,2019,Ohio,0,0,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,1,0,0,GH19N227,5,1,4/15/2019,1
0,190426,61350,4/17/2019,106,2019,Greenbrier,0,0,5,,2,1,3,0,1,0,0,1,1,2,3,1,0,10,3,0,0,0,0,0,0,0,0,3,1,4,0,0,GH19N227,2,4,4/15/2019,1
0,190426,61350,4/16/2019,105,2019,Mingo,0,0,3,,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,0,0,GH19N227,3,5,4/15/2019,1
1,190426,61350,4/15/2019,104,2019,Mingo,0,0,2,,1,1,1,0,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,4,0,0,GH19N227,3,5,4/15/2019,1
0,190425,,5/4/2019,123,2019,Clay,0,0,6,,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,3,4,0,0,GH19N227,3,3,4/15/2019,3
0,190425,,4/19/2019,108,2019,Clay,0,0,5,,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,4,4,0,0,GH19N227,3,3,4/15/2019,1
0,190425,,4/18/2019,107,2019,Clay,0,0,6,,1,0,0,0,0,0,0,4,0,0,1,0,0,6,7,0,1,0,0,0,0,0,0,2,0,5,0,0,GH19N227,3,3,4/15/2019,1
0,190425,,4/17/2019,106,2019,Clay,0,0,6,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,0,GH19N227,3,3,4/15/2019,1
1,190425,,4/15/2019,104,2019,Clay,0,0,5,,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,4,3,0,0,GH19N227,3,3,4/15/2019,1
0,190424,12525,5/7/2019,126,2019,Jackson,0,0,5,,7,8,5,3,1,0,0,4,2,8,0,0,0,1,3,0,0,0,0,0,0,0,0,3,0,5,0,0,GH19N227,6,6,4/15/2019,4
0,190424,12525,5/6/2019,125,2019,Jackson,0,0,3.5,,4,0,0,0,0,0,0,2,2,0,1,0,1,0,6,0,0,0,0,0,1,0,0,3,0,3,0,0,GH19N227,6,6,4/15/2019,4
0,190424,12525,5/1/2019,120,2019,Jackson,0,0,2,,4,3,3,0,1,0,0,4,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,GH19N227,6,6,4/15/2019,3
0,190424,12525,4/29/2019,118,2019,Jackson,0,0,3,,0,1,3,0,0,0,0,,2,1,2,0,3,2,6,0,0,0,0,0,0,0,0,2,1,1,0,0,GH19N227,6,6,4/15/2019,3
0,190424,12525,4/23/2019,112,2019,Jackson,0,0,3,,2,0,0,0,0,0,0,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,GH19N227,6,6,4/15/2019,2
0,190424,12525,4/20/2019,109,2019,Jackson,0,0,2,,4,0,0,0,0,0,0,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,3,1,2,0,0,GH19N227,6,6,4/15/2019,1
0,190424,12525,4/19/2019,108,2019,Jackson,0,0,2.5,,1,0,0,0,0,0,0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,1,1,0,0,GH19N227,6,6,4/15/2019,1
0,190424,12525,4/18/2019,107,2019,Mason,0,0,3,,0,0,0,0,0,0,0,,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,2,0,1,0,0,GH19N227,6,5,4/15/2019,1
0,190424,12525,4/17/2019,106,2019,Jackson,0,0,5,,5,2,1,1,0,0,1,3,2,2,2,0,4,2,3,0,0,0,0,0,0,0,0,3,1,5,0,0,GH19N227,6,6,4/15/2019,1
0,190424,12525,4/16/2019,105,2019,Jackson,0,0,4,,5,4,4,1,0,0,0,4,2,5,4,1,9,0,4,0,0,0,0,0,0,0,0,3,1,5,0,0,GH19N227,6,6,4/15/2019,1
1,190424,12525,4/15/2019,104,2019,Jackson,0,0,4,,1,1,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,GH19N227,6,6,4/15/2019,1
0,190423,209713,5/4/2019,123,2019,Marshall,0,0,3,,3,0,2,1,0,0,0,3,0,0,0,0,4,5,3,0,0,0,0,0,0,0,0,2,0,5,0,0,GH19N227,5,1,4/15/2019,3
0,190423,209713,5/3/2019,122,2019,Marshall,0,0,5,,0,0,0,0,0,0,0,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,5,0,0,GH19N227,5,1,4/15/2019,3
0,190423,209713,5/2/2019,121,2019,Marshall,0,0,4,,2,0,1,1,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,5,0,0,GH19N227,5,1,4/15/2019,3
0,190423,209713,5/1/2019,120,2019,Marshall,0,0,5,,3,0,2,2,0,0,0,3,0,0,0,0,3,4,2,0,0,0,0,0,0,0,0,2,0,5,0,0,GH19N227,5,1,4/15/2019,3
1,190423,209713,4/30/2019,119,2019,Marshall,0,0,2,,0,1,1,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,GH19N227,5,1,4/15/2019,3
0,190422,122040,5/7/2019,126,2019,Marion,0,0,1,,3,3,3,2,1,0,0,4,1,3,1,0,7,0,0,0,0,0,0,0,0,0,0,3,1,5,0,0,GH19N227,4,1,4/15/2019,4
0,190422,122040,5/6/2019,125,2019,Marion,0,0,4,,5,0,1,3,0,0,0,2,2,0,5,0,5,0,4,0,0,0,0,0,0,0,0,2,1,3,0,0,GH19N227,4,1,4/15/2019,4
1,190422,122040,4/27/2019,116,2019,Marion,0,0,1,,4,1,1,0,1,0,0,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,5,0,0,GH19N227,4,1,4/15/2019,2
0,190421,,4/18/2019,107,2019,Harrison,0,0,2,,1,1,2,0,1,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,GH19N227,4,1,4/15/2019,1
0,190421,,4/17/2019,106,2019,Harrison,0,0,3,,2,1,3,0,0,0,0,3,0,1,0,0,0,8,0,0,0,0,0,0,1,0,0,2,1,1,0,0,GH19N227,4,1,4/15/2019,1
1,190421,,4/16/2019,105,2019,Harrison,0,0,2.5,,1,0,2,8,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,0,0,GH19N227,4,1,4/15/2019,1
0,190420,168556,5/3/2019,122,2019,Kanawha,0,0,4.5,,0,0,0,3,0,0,0,,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,2,2,1,0,0,GH19N227,3,5,4/15/2019,3
0,190420,168556,4/30/2019,119,2019,Kanawha,0,0,5,,4,0,0,0,0,0,0,5,0,0,0,0,0,3,4,0,0,0,2,0,0,0,0,2,1,1,0,0,GH19N227,3,5,4/15/2019,3
0,190420,168556,4/27/2019,116,2019,Kanawha,0,0,5,,2,1,1,0,0,0,1,5,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,3,2,2,0,0,GH19N227,3,5,4/15/2019,2
0,190420,168556,4/25/2019,114,2019,Kanawha,0,0,3,,0,0,0,0,0,0,0,,0,0,1,0,1,0,5,0,0,0,0,0,0,0,0,2,1,1,0,0,GH19N227,3,5,4/15/2019,2
0,190420,168556,4/24/2019,113,2019,Kanawha,0,0,2.5,,2,1,1,0,1,0,0,3,1,3,2,2,3,0,4,0,0,0,0,0,0,0,0,2,1,4,0,0,GH19N227,3,5,4/15/2019,2
0,190420,168556,4/21/2019,110,2019,Kanawha,0,0,3.5,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,GH19N227,3,5,4/15/2019,1
0,190420,168556,4/20/2019,109,2019,Kanawha,0,0,5,,5,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,1,3,0,0,0,3,3,1,0,0,GH19N227,3,5,4/15/2019,1
0,190420,168556,4/18/2019,107,2019,Kanawha,0,0,4,,2,0,0,3,0,0,0,5,1,0,0,0,3,2,6,0,0,0,0,0,0,0,0,2,2,1,0,0,GH19N227,3,5,4/15/2019,1
1,190420,168556,4/17/2019,106,2019,Kanawha,0,0,4.5,,5,0,0,0,0,0,0,2,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,3,1,3,0,0,GH19N227,3,5,4/15/2019,1
0,190419,53928,5/11/2019,130,2019,Putnam,0,0,5,,6,9,0,9,0,0,0,2,2,9,1,0,1,0,10,0,0,0,0,0,0,0,0,2,3,4,0,0,GH19N227,6,5,4/15/2019,4
0,190419,53928,5/10/2019,129,2019,Pocahontas,0,0,6,,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,3,0,0,GH19N227,2,3,4/15/2019,4
0,190419,53928,5/9/2019,128,2019,Pocahontas,0,0,6,,0,0,1,0,0,0,0,,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,2,2,3,0,0,GH19N227,2,3,4/15/2019,4
0,190419,53928,5/8/2019,127,2019,Pocahontas,0,0,5.5,,2,0,0,0,0,0,0,2,3,1,1,1,0,0,4,0,0,0,0,0,0,0,0,2,1,4,0,0,GH19N227,2,3,4/15/2019,4
0,190419,53928,5/5/2019,124,2019,Pocahontas,0,0,4.5,,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,2,3,3,0,0,GH19N227,2,3,4/15/2019,3
0,190419,53928,5/4/2019,123,2019,Pocahontas,0,0,6,,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,2,3,0,0,GH19N227,2,3,4/15/2019,3
0,190419,53928,4/27/2019,116,2019,Mason,0,0,6,,5,0,0,0,0,0,0,2,1,0,0,0,0,2,5,0,0,0,0,0,0,0,0,3,1,4,0,0,GH19N227,6,5,4/15/2019,2
0,190419,53928,4/22/2019,111,2019,Putnam,0,0,2,,3,2,2,0,1,0,0,4,1,3,1,1,0,6,7,0,0,0,0,0,0,0,0,3,1,5,0,0,GH19N227,6,5,4/15/2019,2
0,190419,53928,4/21/2019,110,2019,Putnam,0,0,4,,5,1,1,2,0,0,0,3,2,3,10,2,0,8,4,0,0,0,0,0,0,0,0,3,1,5,0,0,GH19N227,6,5,4/15/2019,1
0,190419,53928,4/20/2019,109,2019,Putnam,0,0,5.5,,5,1,1,0,0,0,0,3,1,2,4,1,0,4,8,0,0,0,0,0,0,0,0,3,3,3,0,0,GH19N227,6,5,4/15/2019,1
0,190419,53928,4/18/2019,107,2019,Putnam,0,0,3,,5,0,2,0,0,0,0,3,3,1,5,1,0,2,2,0,0,0,0,0,1,0,0,2,1,4,0,0,GH19N227,6,5,4/15/2019,1
0,190419,53928,4/16/2019,105,2019,Putnam,0,0,3,,6,3,3,0,0,0,1,4,0,3,0,0,2,1,4,0,0,0,0,0,0,0,0,3,1,4,0,0,GH19N227,6,5,4/15/2019,1
1,190419,53928,4/15/2019,104,2019,Putnam,0,0,3.5,,3,0,0,0,0,0,0,2,1,1,2,1,0,5,1,0,0,0,0,0,0,0,0,3,3,3,0,0,GH19N227,6,5,4/15/2019,1
0,190418,72342,5/11/2019,130,2019,Wetzel,0,0,5,,2,0,0,0,0,0,0,2,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,2,1,3,0,0,GH19N227,5,1,4/15/2019,4
0,190418,72342,5/8/2019,127,2019,Tyler,0,0,6,,2,0,0,0,0,0,0,1,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,1,3,0,0,GH19N227,5,6,4/15/2019,4
0,190418,72342,5/6/2019,125,2019,Wetzel,0,0,6,,1,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,2,3,0,0,GH19N227,5,1,4/15/2019,4
0,190418,72342,5/4/2019,123,2019,Tyler,0,0,4,,4,0,0,0,0,0,0,3,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,2,1,4,0,0,GH19N227,5,6,4/15/2019,3
0,190418,72342,4/30/2019,119,2019,Wetzel,0,0,3,,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,4,0,0,GH19N227,5,1,4/15/2019,3
0,190418,72342,4/29/2019,118,2019,Tyler,0,0,5,,2,0,2,0,0,0,0,1,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,3,1,4,0,0,GH19N227,5,6,4/15/2019,3
0,190418,72342,4/24/2019,113,2019,Tyler,0,0,6,,2,0,1,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,2,1,4,0,0,GH19N227,5,6,4/15/2019,2
0,190418,72342,4/22/2019,111,2019,Wetzel,0,0,5,,4,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,4,0,0,GH19N227,5,1,4/15/2019,2
0,190418,72342,4/18/2019,107,2019,Tyler,0,0,5,,2,1,2,2,0,0,1,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,4,0,0,GH19N227,5,6,4/15/2019,1
0,190418,72342,4/17/2019,106,2019,Wetzel,0,0,5,,5,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,4,0,0,GH19N227,5,1,4/15/2019,1
0,190418,72342,4/16/2019,105,2019,Tyler,0,0,6,,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1,0,0,0,0,0,0,0,0,3,1,4,0,0,GH19N227,5,6,4/15/2019,1
1,190418,72342,4/15/2019,104,2019,Tyler,0,0,5.5,,2,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,3,3,4,0,0,GH19N227,5,6,4/15/2019,1
0,190417,,5/11/2019,130,2019,Roane,0,0,3,,0,4,1,3,1,0,0,,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,GH19N227,6,6,4/15/2019,4
0,190417,,5/10/2019,129,2019,Roane,0,0,5,,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,GH19N227,6,6,4/15/2019,4
0,190417,,5/9/2019,128,2019,Roane,0,0,5,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,GH19N227,6,6,4/15/2019,4
0,190417,,5/8/2019,127,2019,Roane,0,0,4,,2,0,1,2,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,GH19N227,6,6,4/15/2019,4
0,190417,,5/7/2019,126,2019,Roane,0,0,5,,3,0,2,1,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,GH19N227,6,6,4/15/2019,4
0,190417,,5/6/2019,125,2019,Roane,0,0,6,,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,GH19N227,6,6,4/15/2019,4
0,190417,,5/3/2019,122,2019,Roane,0,0,4,,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,GH19N227,6,6,4/15/2019,3
0,190417,,5/2/2019,121,2019,Roane,0,0,6,,2,1,2,3,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,GH19N227,6,6,4/15/2019,3
0,190417,,5/1/2019,120,2019,Roane,0,0,5,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,GH19N227,6,6,4/15/2019,3
0,190417,,4/30/2019,119,2019,Roane,0,0,6,,3,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,GH19N227,6,6,4/15/2019,3
0,190417,,4/29/2019,118,2019,Roane,0,0,5,,1,0,1,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,GH19N227,6,6,4/15/2019,3
0,190417,,4/22/2019,111,2019,Roane,0,0,1,,4,1,1,0,1,0,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,GH19N227,6,6,4/15/2019,2
0,190417,,4/20/2019,109,2019,Roane,0,0,3,,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,GH19N227,6,6,4/15/2019,1
0,190417,,4/19/2019,108,2019,Roane,0,0,3,,2,0,2,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,GH19N227,6,6,4/15/2019,1
0,190417,,4/18/2019,107,2019,Roane,0,0,4,,2,0,0,0,0,0,0,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,GH19N227,6,6,4/15/2019,1
1,190417,,4/17/2019,106,2019,Roane,0,0,6,,4,1,2,0,0,0,0,5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,GH19N227,6,6,4/15/2019,1
0,190416,67713,5/8/2019,127,2019,Lewis,0,0,3,,3,0,0,1,0,0,0,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,GH19N227,4,3,4/15/2019,4
0,190416,67713,4/30/2019,119,2019,Lewis,0,0,3,,2,1,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,GH19N227,4,3,4/15/2019,3
0,190416,67713,4/25/2019,114,2019,Lewis,0,0,3,,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,GH19N227,4,3,4/15/2019,2
0,190416,67713,4/23/2019,112,2019,Lewis,0,0,3,,3,0,0,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,GH19N227,4,3,4/15/2019,2
0,190416,67713,4/21/2019,110,2019,Lewis,0,0,2,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,GH19N227,4,3,4/15/2019,1
0,190416,67713,4/20/2019,109,2019,Lewis,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,GH19N227,4,3,4/15/2019,1
0,190416,67713,4/19/2019,108,2019,Lewis,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GH19N227,4,3,4/15/2019,1
0,190416,67713,4/18/2019,107,2019,Lewis,0,0,2,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,GH19N227,4,3,4/15/2019,1
1,190416,67713,4/16/2019,105,2019,Lewis,0,0,3,,4,0,1,3,0,0,0,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,GH19N227,4,3,4/15/2019,1
0,190415,,5/11/2019,130,2019,Webster,0,0,6.5,,1,1,1,2,1,0,0,2,0,1,1,0,4,6,0,0,0,0,0,0,0,0,0,2,3,4,0,0,GH19N227,2,3,4/15/2019,4
0,190415,,5/10/2019,129,2019,Gilmer,0,0,4,,1,0,3,2,0,0,0,1,1,0,2,0,7,2,4,0,0,0,0,0,0,0,0,2,3,4,0,0,GH19N227,5,6,4/15/2019,4
0,190415,,5/5/2019,124,2019,Gilmer,0,0,6,,2,0,1,0,0,0,0,2,1,1,2,1,3,7,2,0,0,0,0,0,0,0,0,3,4,3,0,0,GH19N227,5,6,4/15/2019,3
0,190415,,5/4/2019,123,2019,Gilmer,0,0,5,,1,0,0,0,0,0,0,2,1,1,1,1,1,3,8,0,0,0,0,0,1,0,0,3,3,3,0,0,GH19N227,5,6,4/15/2019,3
0,190415,,5/3/2019,122,2019,Gilmer,0,0,3,,3,0,0,0,0,0,0,1,1,0,0,0,0,2,5,0,0,0,0,0,0,0,0,3,1,3,0,0,GH19N227,5,6,4/15/2019,3
